ANIO,MES,REG,NM_RECURSO,PRECIO_PONDERADO,Q_MUESTRA_PLANTAS,Q_MERCADO_TOTAL,N_PLANTAS,Deflactor_2024,PRECIO_REAL,Fecha,Especie,Region_Label
2018,6,8,SARDINA COMUN,132146.44820132843,10406.319,19177.497000000003,4,0.7208217985952763,183327.4860150635,2018-06-01,Sardina Comun,Región 8
2018,7,8,SARDINA COMUN,102807,69.04,69.04,1,0.7237050857896574,142056.48408263436,2018-07-01,Sardina Comun,Región 8
2018,10,8,SARDINA COMUN,112693.17143721312,3408.7290000000003,5646.3910000000005,4,0.7302372652629169,154324.04890571933,2018-10-01,Sardina Comun,Región 8
2018,11,8,SARDINA COMUN,120079.85500013742,18301.107,37334.68900000007,5,0.7302372652629169,164439.50577748657,2018-11-01,Sardina Comun,Región 8
2018,12,8,SARDINA COMUN,133103.00899812047,2583.0950000000003,5848.146000000002,5,0.729507027997654,182456.1023948744,2018-12-01,Sardina Comun,Región 8
2019,3,8,SARDINA COMUN,121116.32248940528,33608.66999999999,95392.3840000003,4,0.7338877177007798,165033.85949672858,2019-03-01,Sardina Comun,Región 8
2019,4,8,SARDINA COMUN,122120.1156675519,21941.59,53436.897999999965,4,0.736089380853882,165903.9225995755,2019-04-01,Sardina Comun,Región 8
2019,5,8,SARDINA COMUN,117882.74286899084,8440.25,27114.316000000017,4,0.7405059171390053,159192.16867900096,2019-05-01,Sardina Comun,Región 8
2019,6,8,SARDINA COMUN,117276.9254772486,1986.91,11263.937000000007,4,0.7405059171390053,158374.055848677,2019-06-01,Sardina Comun,Región 8
2019,7,8,SARDINA COMUN,112104.6887907378,1913.15,7346.317999999996,3,0.7419869289732833,151087.1477828612,2019-07-01,Sardina Comun,Región 8
2019,11,8,SARDINA COMUN,130243.39703571922,9712.98,39495.29000000002,3,0.7501680887239335,173618.95153027444,2019-11-01,Sardina Comun,Región 8
2019,12,8,SARDINA COMUN,134193.26829572694,6249.82,21547.41599999999,5,0.7509182568126574,178705.5609292585,2019-12-01,Sardina Comun,Región 8
2020,3,8,SARDINA COMUN,141541.96946013876,9343.068,26291.04500000004,4,0.7607207978032042,186062.96800203322,2020-03-01,Sardina Comun,Región 8
2020,4,8,SARDINA COMUN,151938.5267921938,38920.833,94356.80599999992,4,0.7607207978032042,199729.6869376506,2020-04-01,Sardina Comun,Región 8
2020,5,8,SARDINA COMUN,161253.7613619862,13572.913,31957.376999999993,4,0.7599600770054009,212187.14803730432,2020-05-01,Sardina Comun,Región 8
2020,6,8,SARDINA COMUN,153473.86592567948,2052.757,6025.449999999997,3,0.7592001169283955,202152.05780869824,2020-06-01,Sardina Comun,Región 8
2020,7,8,SARDINA COMUN,170707.4114135837,834.97,2904.852,2,0.7599593170453239,224627.039349006,2020-07-01,Sardina Comun,Región 8
2020,11,8,SARDINA COMUN,158105.35953720604,4921.499,20880.215000000004,3,0.7698699365875226,205366.32491198965,2020-11-01,Sardina Comun,Región 8
2020,12,8,SARDINA COMUN,169271.10800736642,4068.204,18364.102999999996,3,0.7721795463972849,219212.11044390543,2020-12-01,Sardina Comun,Región 8
2021,3,8,SARDINA COMUN,144425.82069892983,44265.95999999999,165217.76999999993,3,0.7822565327198241,184627.18386866822,2021-03-01,Sardina Comun,Región 8
2021,4,8,SARDINA COMUN,147596.76470616524,17259.547000000002,79752.23500000019,3,0.7853855588507033,187929.05349845174,2021-04-01,Sardina Comun,Región 8
2021,5,8,SARDINA COMUN,151221.00129293575,2971.5319999999992,16722.233000000007,3,0.7877417155272554,191967.7456610505,2021-05-01,Sardina Comun,Región 8
2021,6,8,SARDINA COMUN,176852.7157586326,394.552,3721.140000000002,2,0.7885294572427826,224281.68552767322,2021-06-01,Sardina Comun,Región 8
2021,7,8,SARDINA COMUN,144209,336.662,1580.4450000000002,1,0.7948376929007247,181432.00968957032,2021-07-01,Sardina Comun,Región 8
2021,11,8,SARDINA COMUN,147465.73034421893,983.502,3034.583999999999,2,0.8221824202250634,179358.89495648886,2021-11-01,Sardina Comun,Región 8
2022,3,8,SARDINA COMUN,182376,19420.5,94486.032,1,0.8572043142859221,212756.74534130743,2022-03-01,Sardina Comun,Región 8
2022,4,8,SARDINA COMUN,185527,4983.149,27139.34699999997,1,0.8692051746859251,213444.42647506966,2022-04-01,Sardina Comun,Región 8
2022,5,8,SARDINA COMUN,197958,1262.83,5738.693000000002,1,0.8796356367821561,225045.452596897,2022-05-01,Sardina Comun,Región 8
2022,6,8,SARDINA COMUN,186367,562.275,2074.7350000000015,1,0.8875523575131954,209978.59835804589,2022-06-01,Sardina Comun,Región 8
2022,7,8,SARDINA COMUN,231917,163.366,878.0000000000001,1,0.8999780905183802,257691.82877154005,2022-07-01,Sardina Comun,Región 8
2022,10,8,SARDINA COMUN,206435,1288.961,5393.874999999999,1,0.9235697021933073,223518.5925975647,2022-10-01,Sardina Comun,Región 8
2022,11,8,SARDINA COMUN,186638.436469386,3188.148,10296.299999999988,2,0.9328053992152402,200082.92900791854,2022-11-01,Sardina Comun,Región 8
2022,12,8,SARDINA COMUN,140000,121.379,159.709,1,0.9356038154128858,149635.98661492998,2022-12-01,Sardina Comun,Región 8
2023,3,8,SARDINA COMUN,177881.75766877903,51485.673,194610.7549999997,2,0.9525091584204456,186750.70585542917,2023-03-01,Sardina Comun,Región 8
2023,4,8,SARDINA COMUN,186545.1564040832,24271.585,96459.13099999996,2,0.9553666858957068,195260.2693375133,2023-04-01,Sardina Comun,Región 8
2023,5,8,SARDINA COMUN,193971.28200244685,8526.848,38585.39899999999,2,0.9563220525816023,202830.50200381677,2023-05-01,Sardina Comun,Región 8
2023,6,8,SARDINA COMUN,207218.0427487404,2324.934,7921.475999999999,2,0.9544094084764392,217116.51300622718,2023-06-01,Sardina Comun,Región 8
2023,7,8,SARDINA COMUN,231000,367.149,1809.8730000000005,1,0.9582270461103449,241070.21497429025,2023-07-01,Sardina Comun,Región 8
2023,10,8,SARDINA COMUN,271000,207.792,322.25899999999996,1,0.9697631683488245,279449.6727086681,2023-10-01,Sardina Comun,Región 8
2023,11,8,SARDINA COMUN,246000,3306.15,16592.235000000022,1,0.9765515105272661,251906.83476305113,2023-11-01,Sardina Comun,Región 8
2023,12,8,SARDINA COMUN,222999.99999999997,766.363,6324.315999999996,1,0.9716687529746297,229502.08012485353,2023-12-01,Sardina Comun,Región 8
2024,3,8,SARDINA COMUN,190000,3112.291,51741.52300000001,1,0.9882786218783286,192253.47568369412,2024-03-01,Sardina Comun,Región 8
2024,4,8,SARDINA COMUN,190000,498.119,6700.027000000001,1,0.99322001498772,191296.99073004397,2024-04-01,Sardina Comun,Región 8
2024,5,8,SARDINA COMUN,190000,262.32,6134.688999999997,1,0.996199675032683,190724.8162812004,2024-05-01,Sardina Comun,Región 8
2024,6,8,SARDINA COMUN,190000,2.792,410.42199999999985,1,0.9952034753576505,190915.73201321356,2024-06-01,Sardina Comun,Región 8
2016,1,10,ANCHOVETA,117678,52,114.417,1,0.6823271225929762,172465.66361425095,2016-01-01,Anchoveta,Región 10
2016,2,10,ANCHOVETA,97867,199,372.381,1,0.6843741039607552,143002.19636249138,2016-02-01,Anchoveta,Región 10
2016,3,10,ANCHOVETA,121408,35,20.742,1,0.6871116003765981,176693.2765120799,2016-03-01,Anchoveta,Región 10
2016,4,10,ANCHOVETA,113888,99,157.86100000000002,1,0.6891729351777279,165253.15227393527,2016-04-01,Anchoveta,Región 10
2014,2,10,SARDINA COMUN,90170,28.03,143.386,1,0.6262715136402804,143979.08580557298,2014-02-01,Sardina Comun,Región 10
2014,3,10,SARDINA COMUN,93150,56.55,91.018,1,0.6312816857494027,147556.9497781651,2014-03-01,Sardina Comun,Región 10
2014,4,10,SARDINA COMUN,95420,32.6,70.055,1,0.6350693758638991,150251.3010806072,2014-04-01,Sardina Comun,Región 10
2014,5,10,SARDINA COMUN,93070,104.74,378.10100000000006,1,0.6369745839914907,146112.58021755438,2014-05-01,Sardina Comun,Región 10
2014,7,10,SARDINA COMUN,115460,323.072,118.679,1,0.638886781692633,180720.59605632527,2014-07-01,Sardina Comun,Región 10
2014,8,10,SARDINA COMUN,119060,25.4,36.909000000000006,1,0.6408034420377109,185798.00324011585,2014-08-01,Sardina Comun,Región 10
2014,11,10,SARDINA COMUN,120656,1128.15,166.92200000000005,1,0.6523891682697527,184944.8241453798,2014-11-01,Sardina Comun,Región 10
2014,12,10,SARDINA COMUN,130250,542.92,188.515,1,0.6497796115966737,200452.58065260408,2014-12-01,Sardina Comun,Región 10
2015,11,10,SARDINA COMUN,129699,440.44999999999993,82.595,1,0.6789324602915188,191033.7295469863,2015-11-01,Sardina Comun,Región 10
2016,1,10,SARDINA COMUN,117678,151,239.663,1,0.6823271225929762,172465.66361425095,2016-01-01,Sardina Comun,Región 10
2016,2,10,SARDINA COMUN,97867,191,770.9180000000005,1,0.6843741039607552,143002.19636249138,2016-02-01,Sardina Comun,Región 10
2016,3,10,SARDINA COMUN,121408,104,75.94200000000001,1,0.6871116003765981,176693.2765120799,2016-03-01,Sardina Comun,Región 10
2016,4,10,SARDINA COMUN,113888,173,234.26599999999996,1,0.6891729351777279,165253.15227393527,2016-04-01,Sardina Comun,Región 10
2013,2,14,ANCHOVETA,92055,109.821,225.83600000000004,1,0.6060013799405244,151905.59468533666,2013-02-01,Anchoveta,Región 14
2013,3,14,ANCHOVETA,91674,233.349,320.50300000000004,1,0.6084253854602865,150674.18649970813,2013-03-01,Anchoveta,Región 14
2013,4,14,ANCHOVETA,100221,439.697,465.39299999999986,1,0.6053832585329851,165549.67219090898,2013-04-01,Anchoveta,Región 14
2013,5,14,ANCHOVETA,106553,479.302,547.745,1,0.6053832585329851,176009.16196164401,2013-05-01,Anchoveta,Región 14
2013,6,14,ANCHOVETA,121400,950.2229999999998,1015.0880000000002,1,0.6090155580841831,199338.09307252395,2013-06-01,Anchoveta,Región 14
2013,7,14,ANCHOVETA,111689,176.412,180.889,1,0.6108426047584355,182844.15515543264,2013-07-01,Anchoveta,Región 14
2013,10,14,ANCHOVETA,77819,10.699,17.578,1,0.61573973602921,126382.94306266497,2013-10-01,Anchoveta,Región 14
2013,11,14,ANCHOVETA,84664,323.903,449.059,1,0.6182026949733268,136951.84554906047,2013-11-01,Anchoveta,Región 14
2013,12,14,ANCHOVETA,84480,588.2120000000001,538.3209999999999,1,0.6219119111431668,135839.17350081488,2013-12-01,Anchoveta,Región 14
2014,2,14,ANCHOVETA,88495,615.568,672.1819999999999,1,0.6262715136402804,141304.52698640546,2014-02-01,Anchoveta,Región 14
2014,3,14,ANCHOVETA,92640,117.158,155.01599999999996,1,0.6312816857494027,146749.06953783374,2014-03-01,Anchoveta,Región 14
2014,4,14,ANCHOVETA,95512,117.833,167.45999999999998,1,0.6350693758638991,150396.16714327136,2014-04-01,Anchoveta,Región 14
2014,5,14,ANCHOVETA,97304,60.785,86.26499999999999,1,0.6369745839914907,152759.62722132707,2014-05-01,Anchoveta,Región 14
2014,6,14,ANCHOVETA,97316,45.599,81.658,1,0.637611558575482,152625.8404371123,2014-06-01,Anchoveta,Región 14
2014,11,14,ANCHOVETA,119784,43.675,76.83000000000001,1,0.6523891682697527,183608.19864267152,2014-11-01,Anchoveta,Región 14
2015,7,14,ANCHOVETA,119323,2.823,3.733,1,0.6681859323947831,178577.5398957376,2015-07-01,Anchoveta,Región 14
2015,10,14,ANCHOVETA,126881,9.297,14.651000000000002,1,0.6789324602915188,186883.09577291395,2015-10-01,Anchoveta,Región 14
2015,11,14,ANCHOVETA,129496,97.672,81.68599999999999,1,0.6789324602915188,190734.73073359497,2015-11-01,Anchoveta,Región 14
2015,12,14,ANCHOVETA,136479,238.945,254.85899999999995,1,0.6789324602915188,201019.99533414398,2015-12-01,Anchoveta,Región 14
2018,10,14,ANCHOVETA,126346,134.154,136.365,1,0.7302372652629169,173020.47705619351,2018-10-01,Anchoveta,Región 14
2018,11,14,ANCHOVETA,136231,122.45600000000002,122.245,1,0.7302372652629169,186557.17323731893,2018-11-01,Anchoveta,Región 14
2018,12,14,ANCHOVETA,159033,35.739,35.739,1,0.729507027997654,218000.6413872567,2018-12-01,Anchoveta,Región 14
2019,2,14,ANCHOVETA,116019,9.41,12.496,1,0.7302365350256516,158878.65703121046,2019-02-01,Anchoveta,Región 14
2019,3,14,ANCHOVETA,140456,129.51,126.485,1,0.7338877177007798,191386.22518447248,2019-03-01,Anchoveta,Región 14
2019,4,14,ANCHOVETA,139136,112.12,112.141,1,0.736089380853882,189020.5233481276,2019-04-01,Anchoveta,Región 14
2019,5,14,ANCHOVETA,134852,1034.24,1034.304,1,0.7405059171390053,182107.93037415532,2019-05-01,Anchoveta,Región 14
2019,6,14,ANCHOVETA,135151,2486.1000000000004,2486.1230000000014,1,0.7405059171390053,182511.70837657183,2019-06-01,Anchoveta,Región 14
2019,7,14,ANCHOVETA,182213,96.69,96.704,1,0.7419869289732833,245574.4068862983,2019-07-01,Anchoveta,Región 14
2019,11,14,ANCHOVETA,155229,1406.4299999999998,1476.1660000000002,1,0.7501680887239335,206925.62418117633,2019-11-01,Anchoveta,Región 14
2019,12,14,ANCHOVETA,149748,849.16,779.624,1,0.7509182568126574,199419.84182888208,2019-12-01,Anchoveta,Región 14
2020,2,14,ANCHOVETA,124176,1714.996,1714.9960000000003,1,0.7584454614189474,163724.36294586526,2020-02-01,Anchoveta,Región 14
2020,3,14,ANCHOVETA,134485,1136.6090000000002,1142.58,1,0.7607207978032042,176786.28004960998,2020-03-01,Anchoveta,Región 14
2020,4,14,ANCHOVETA,145413,562.103,576.64,1,0.7607207978032042,191151.60308475993,2020-04-01,Anchoveta,Región 14
2020,5,14,ANCHOVETA,149787,1140.022,1127.145,1,0.7599600770054009,197098.51153001486,2020-05-01,Anchoveta,Región 14
2020,6,14,ANCHOVETA,146279,585.258,577.787,1,0.7592001169283955,192675.15472971983,2020-06-01,Anchoveta,Región 14
2020,2,14,JUREL,200000,1084.462,1084.4620000000002,1,0.7584454614189474,263697.27313790953,2020-02-01,Jurel,Región 14
2012,2,14,SARDINA COMUN,67000,7567,13115.294999999996,1,0.5976205758660117,112111.26709101394,2012-02-01,Sardina Comun,Región 14
2012,3,14,SARDINA COMUN,62000,20491,23251.638999999966,1,0.5988158170177438,103537.67926300927,2012-03-01,Sardina Comun,Región 14
2012,4,14,SARDINA COMUN,67000,16571,17010.24900000001,1,0.5994146328347614,111775.71639040996,2012-04-01,Sardina Comun,Región 14
2012,5,14,SARDINA COMUN,74000,13048,14929.454000000009,1,0.5994146328347614,123453.77631179607,2012-05-01,Sardina Comun,Región 14
2012,6,14,SARDINA COMUN,86000,2429,2769.5099999999993,1,0.597616388936257,143905.02267362172,2012-06-01,Sardina Comun,Región 14
2012,7,14,SARDINA COMUN,79000,1934,3058.318,1,0.597616388936257,132191.82315367577,2012-07-01,Sardina Comun,Región 14
2012,8,14,SARDINA COMUN,76000,5028,6140.813999999999,1,0.5988116217141296,126918.04441344345,2012-08-01,Sardina Comun,Región 14
2012,10,14,SARDINA COMUN,78000,9263,11899.413000000002,1,0.6072237273759696,128453.4784848837,2012-10-01,Sardina Comun,Región 14
2012,11,14,SARDINA COMUN,83000,21790,25341.09100000001,1,0.6041876087390897,137374.54856649076,2012-11-01,Sardina Comun,Región 14
2012,12,14,SARDINA COMUN,93000,20076,19815.788999999997,1,0.6041876087390897,153925.69899618844,2012-12-01,Sardina Comun,Región 14
2013,2,14,SARDINA COMUN,92055,7538.711,9225.556000000004,1,0.6060013799405244,151905.59468533666,2013-02-01,Sardina Comun,Región 14
2013,3,14,SARDINA COMUN,91674,9363.041,12559.499999999996,1,0.6084253854602865,150674.18649970813,2013-03-01,Sardina Comun,Región 14
2013,4,14,SARDINA COMUN,100221,6207.649,8409.581,1,0.6053832585329851,165549.67219090898,2013-04-01,Sardina Comun,Región 14
2013,5,14,SARDINA COMUN,106553,5176.484999999999,6739.625999999998,1,0.6053832585329851,176009.16196164401,2013-05-01,Sardina Comun,Región 14
2013,6,14,SARDINA COMUN,121400,2467.197,3660.7479999999982,1,0.6090155580841831,199338.09307252395,2013-06-01,Sardina Comun,Región 14
2013,7,14,SARDINA COMUN,111689,2761.5110000000004,3193.0690000000013,1,0.6108426047584355,182844.15515543264,2013-07-01,Sardina Comun,Región 14
2013,10,14,SARDINA COMUN,77819,1400.845,1569.19,1,0.61573973602921,126382.94306266497,2013-10-01,Sardina Comun,Región 14
2013,11,14,SARDINA COMUN,84664,2814.5519999999997,3872.887,1,0.6182026949733268,136951.84554906047,2013-11-01,Sardina Comun,Región 14
2013,12,14,SARDINA COMUN,84480,7148.675,9975.711999999998,1,0.6219119111431668,135839.17350081488,2013-12-01,Sardina Comun,Región 14
2014,2,14,SARDINA COMUN,88494.99999999999,12416.102999999996,15833.325000000008,1,0.6262715136402804,141304.52698640543,2014-02-01,Sardina Comun,Región 14
2014,3,14,SARDINA COMUN,92640,21110.927999999993,25977.487999999983,1,0.6312816857494027,146749.06953783374,2014-03-01,Sardina Comun,Región 14
2014,4,14,SARDINA COMUN,95512,15619.315,19291.61,1,0.6350693758638991,150396.16714327136,2014-04-01,Sardina Comun,Región 14
2014,5,14,SARDINA COMUN,97304,6100.419000000001,8270.163000000004,1,0.6369745839914907,152759.62722132707,2014-05-01,Sardina Comun,Región 14
2014,6,14,SARDINA COMUN,97316,6490.853999999999,7653.153,1,0.637611558575482,152625.8404371123,2014-06-01,Sardina Comun,Región 14
2014,7,14,SARDINA COMUN,98674,7414.426999999999,8974.982,1,0.638886781692633,154446.77026902683,2014-07-01,Sardina Comun,Región 14
2014,10,14,SARDINA COMUN,118828,3055.3540000000003,3989.3509999999983,1,0.6523891682697527,182142.81563740876,2014-10-01,Sardina Comun,Región 14
2014,11,14,SARDINA COMUN,119784,10724.679999999997,16365.09299999998,1,0.6523891682697527,183608.19864267152,2014-11-01,Sardina Comun,Región 14
2014,12,14,SARDINA COMUN,127349,2373.725,3191.6099999999988,1,0.6497796115966737,195987.98996950846,2014-12-01,Sardina Comun,Región 14
2015,7,14,SARDINA COMUN,119323,2212.2440000000006,2889.663999999999,1,0.6681859323947831,178577.5398957376,2015-07-01,Sardina Comun,Región 14
2015,8,14,SARDINA COMUN,124018,883.565,1768.215,1,0.6728632339215465,184313.83043059843,2015-08-01,Sardina Comun,Región 14
2015,10,14,SARDINA COMUN,126881,7691.029000000001,10387.506,1,0.6789324602915188,186883.09577291395,2015-10-01,Sardina Comun,Región 14
2015,11,14,SARDINA COMUN,129496,3825.906,5802.51,1,0.6789324602915188,190734.73073359497,2015-11-01,Sardina Comun,Región 14
2015,12,14,SARDINA COMUN,136479,5940.495,6631.583,1,0.6789324602915188,201019.99533414398,2015-12-01,Sardina Comun,Región 14
2018,7,14,SARDINA COMUN,103055,1120.282,1120.2820000000002,1,0.7237050857896574,142399.16510681066,2018-07-01,Sardina Comun,Región 14
2018,10,14,SARDINA COMUN,126346,7401.209000000001,6809.922999999996,1,0.7302372652629169,173020.47705619351,2018-10-01,Sardina Comun,Región 14
2018,11,14,SARDINA COMUN,136231,8227.280999999999,8862.460000000001,1,0.7302372652629169,186557.17323731893,2018-11-01,Sardina Comun,Región 14
2018,12,14,SARDINA COMUN,159033,1912.666,1919.216,1,0.729507027997654,218000.6413872567,2018-12-01,Sardina Comun,Región 14
2019,2,14,SARDINA COMUN,116079,11544.53,12826.72,1,0.7302365350256516,158960.8221888301,2019-02-01,Sardina Comun,Región 14
2019,3,14,SARDINA COMUN,140456,14532.449999999995,13317.263999999996,1,0.7338877177007798,191386.22518447248,2019-03-01,Sardina Comun,Región 14
2019,4,14,SARDINA COMUN,139862,11974.37,12122.329999999996,1,0.736089380853882,190006.8166147929,2019-04-01,Sardina Comun,Región 14
2019,5,14,SARDINA COMUN,134862,4653.360000000001,4515.277,1,0.7405059171390053,182121.4346551726,2019-05-01,Sardina Comun,Región 14
2019,6,14,SARDINA COMUN,135151,2390.47,2390.806000000001,1,0.7405059171390053,182511.70837657183,2019-06-01,Sardina Comun,Región 14
2019,7,14,SARDINA COMUN,182213,209.72,209.731,1,0.7419869289732833,245574.4068862983,2019-07-01,Sardina Comun,Región 14
2019,11,14,SARDINA COMUN,155229,7874.479999999999,8192.721000000001,1,0.7501680887239335,206925.62418117633,2019-11-01,Sardina Comun,Región 14
2019,12,14,SARDINA COMUN,149748,8996.869999999997,8680.412000000004,1,0.7509182568126574,199419.84182888208,2019-12-01,Sardina Comun,Región 14
2020,2,14,SARDINA COMUN,124176,5300.462,5300.4619999999995,1,0.7584454614189474,163724.36294586526,2020-02-01,Sardina Comun,Región 14
2020,3,14,SARDINA COMUN,134485,8744.298999999999,8822.828,1,0.7607207978032042,176786.28004960998,2020-03-01,Sardina Comun,Región 14
2020,4,14,SARDINA COMUN,145413,9346.481999999998,9564.55,1,0.7607207978032042,191151.60308475993,2020-04-01,Sardina Comun,Región 14
2020,5,14,SARDINA COMUN,149787,5534.731,5268.588,1,0.7599600770054009,197098.51153001486,2020-05-01,Sardina Comun,Región 14
2020,6,14,SARDINA COMUN,146279,2626.986,2597.1020000000003,1,0.7592001169283955,192675.15472971983,2020-06-01,Sardina Comun,Región 14
