ANIO,MES,NM_RECURSO,Q_MACRO,Q_INDUSTRIAL,Q_ARTESANAL,N_REGIONES_ACTIVAS,SHARE_INDUSTRIAL,PRECIO_W,Q_MUESTRA_PRECIO,N_TRANSACCIONES,PRECIO_SD,FECHA
2012,1,ANCHOVETA,6.85,0,6.85,2,0,71830.56478405316,1204,5,20707.486568871656,2012-01-01
2012,2,ANCHOVETA,257.86599999999993,249.91999999999993,7.946,2,0.9691855459812461,67314.4253827707,21684,9,17127.787688756278,2012-02-01
2012,3,ANCHOVETA,6729.8769999999995,1053.2960000000005,5676.580999999999,5,0.15651043845229276,69513.48716282094,15385,18,14087.958980466055,2012-03-01
2012,4,ANCHOVETA,30577.223999999987,1966.032,28611.191999999988,6,0.064297269104612,69095.74993822584,24282,18,15135.66104582544,2012-04-01
2012,5,ANCHOVETA,10886.609000000002,737.2610000000001,10149.348000000002,5,0.06772182228644383,70350.14855961762,15482,16,11678.327505826051,2012-05-01
2012,6,ANCHOVETA,2786.3179999999998,548.9399999999999,2237.378,5,0.19701268842967673,82970.80111045013,20172,15,11833.366867826393,2012-06-01
2012,7,ANCHOVETA,2110.4800000000014,432.26499999999993,1678.215000000001,3,0.20481833516545983,88336.85076058655,29188,10,8796.463936024395,2012-07-01
2012,8,ANCHOVETA,302.07800000000003,238.087,63.99100000000001,4,0.7881639841365474,89441.5462465439,19169,9,8012.143561147944,2012-08-01
2012,9,ANCHOVETA,34.349,0,34.349,2,0,78376.67201712145,1869,5,9549.869109050658,2012-09-01
2012,10,ANCHOVETA,7392.5039999999935,384.88499999999993,7007.618999999993,3,0.05206422614042553,83944.14130263365,31705,15,9426.406677899211,2012-10-01
2012,11,ANCHOVETA,7308.017999999999,3794.542999999999,3513.475000000001,4,0.5192301113653524,94287.02131944644,34757,16,11295.832564859189,2012-11-01
2012,12,ANCHOVETA,4835.112999999999,3899.116999999999,935.9959999999996,3,0.8064169337924469,94719.12315095348,5611,13,11705.79518980411,2012-12-01
2013,1,ANCHOVETA,3.151,0,3.151,1,0,95924.11116448906,17989.117000000002,5,3764.3975215165574,2013-01-01
2013,2,ANCHOVETA,252.02000000000004,70.09,181.93000000000004,4,0.27811284818665183,96759.66090604932,667.116,6,51572.85653681272,2013-02-01
2013,3,ANCHOVETA,21597.034000000003,44.464,21552.570000000003,6,0.002058801222427116,91530.34134892593,17833.907000000003,19,6435.7480860348,2013-03-01
2013,4,ANCHOVETA,7411.364999999996,0,7411.364999999996,4,0,89939.42200373282,12462.949,13,8064.545726154125,2013-04-01
2013,5,ANCHOVETA,3483.2170000000006,904.453,2578.7640000000006,5,0.25966025085431077,96283.28835238706,19032.844,15,7762.802406961277,2013-05-01
2013,6,ANCHOVETA,2842.523000000001,322.87,2519.6530000000007,3,0.11358571241112204,98075.76038371885,10769.239000000001,13,10588.017798920459,2013-06-01
2013,7,ANCHOVETA,750.4,209.33299999999997,541.067,2,0.27896188699360336,94172.99395174034,15551.581,12,341107.584896735,2013-07-01
2013,8,ANCHOVETA,0.3,0,0.3,1,0,91813.6747443947,3733.393,5,3091.3996021219905,2013-08-01
2013,9,ANCHOVETA,1.954,0,1.954,1,0,102478,2.278,1,NA,2013-09-01
2013,10,ANCHOVETA,1006.9060000000004,179.93200000000002,826.9740000000003,3,0.1786979122182209,96216.06021503633,369.891,8,418825.59025173506,2013-10-01
2013,11,ANCHOVETA,2382.560000000001,1263.02,1119.54,4,0.5301104694110534,90044.90021434397,1188.277,10,376177.9539485268,2013-11-01
2013,12,ANCHOVETA,3609.0009999999993,2826.534999999999,782.466,3,0.7831904175144312,107804.04893931838,1708.5240000000003,7,29611.084584758362,2013-12-01
2014,1,ANCHOVETA,2.656,0,2.656,1,0,77789.58548940279,1258.1150000000002,3,5538.52113233608,2014-01-01
2014,2,ANCHOVETA,702.9739999999999,3.486,699.4879999999999,3,0.00495893162478271,83642.57111939798,2007.195,5,5598.406576875245,2014-02-01
2014,3,ANCHOVETA,10666.090999999997,497.58,10168.510999999995,5,0.04665064267687198,90202.92358243634,7572.9580000000005,15,6766.793896528491,2014-03-01
2014,4,ANCHOVETA,27781.904000000035,208.384,27573.52000000004,4,0.0075007098145612955,95822.10526212926,14582.253,15,8222.434512617641,2014-04-01
2014,5,ANCHOVETA,9203.481000000002,973.4789999999998,8230.002,5,0.10577291353130404,92642.50523161293,9636.034,11,7223.794599667256,2014-05-01
2014,6,ANCHOVETA,1436.4690000000007,241.839,1194.6300000000008,4,0.1683565743500207,90816.48611943275,3626.7609999999995,7,7070.895103975773,2014-06-01
2014,7,ANCHOVETA,2024.5330000000008,1241.489,783.0440000000006,3,0.6132224073403593,94678.12869413709,4038.2570000000005,4,2680.3303279011466,2014-07-01
2014,8,ANCHOVETA,98.94200000000001,0,98.94200000000001,2,0,96072.21921823092,644.1800000000001,4,233034.7714569652,2014-08-01
2014,9,ANCHOVETA,0.773,0,0.773,2,0,109590.00000000001,106.607,1,NA,2014-09-01
2014,10,ANCHOVETA,2290.498999999998,87.39399999999999,2203.104999999998,2,0.03815500465182481,100060.1670024625,1871.673,5,545004.0822243444,2014-10-01
2014,11,ANCHOVETA,2850.7519999999995,1316.548,1534.2039999999997,4,0.46182480973441403,117719.97987259335,239.07699999999997,5,19707.98715749531,2014-11-01
2014,12,ANCHOVETA,390.2230000000001,0,390.2230000000001,3,0,114530,47.281,2,0,2014-12-01
2015,1,ANCHOVETA,221.374,0,221.374,2,0,132056.61986266397,489.6020000000001,4,528829.8476255541,2015-01-01
2015,2,ANCHOVETA,127.82300000000001,5.869,121.95400000000001,4,0.04591505441117795,108130,1171.4219999999998,2,761375.8124290527,2015-02-01
2015,3,ANCHOVETA,2413.6749999999997,1192.475,1221.2000000000003,4,0.49404953028058873,127909.17627614443,13751.441000000003,4,12482.642545417482,2015-03-01
2015,4,ANCHOVETA,27988.31400000001,829.743,27158.571000000007,3,0.029646051562805812,120847.26438414911,19866.66,5,8938.762414339022,2015-04-01
2015,5,ANCHOVETA,15680.545,55.5,15625.045,4,0.0035394177944707917,119619.79878871952,7553.329,5,5789.193164854667,2015-05-01
2015,6,ANCHOVETA,1583.5369999999998,115.73000000000002,1467.8069999999998,4,0.07308323076757918,117211.15877073826,9436.298,5,5468.708970131798,2015-06-01
2015,7,ANCHOVETA,997.9460000000005,36.09,961.8560000000004,4,0.036164281434065554,114291.0229197809,7863.774999999999,8,7581.656140928953,2015-07-01
2015,8,ANCHOVETA,63.361000000000004,1.325,62.036,2,0.02091191742554568,116699.90790873794,13044.104000000005,4,4143.112638262847,2015-08-01
2015,9,ANCHOVETA,40.596000000000004,0,40.596000000000004,2,0,125257,1175.565,2,0,2015-09-01
2015,10,ANCHOVETA,1656.5610000000006,1645.1040000000007,11.457,3,0.9930838647052539,126881,9.297,1,NA,2015-10-01
2015,11,ANCHOVETA,9860.357999999998,193.828,9666.529999999999,4,0.019657298446973226,117891.8842621057,161.019,5,1995884.6892976558,2015-11-01
2015,12,ANCHOVETA,3558.8079999999995,22.592,3536.2159999999994,4,0.006348192990461975,113178.53878169028,670.3549999999999,6,1819903.775937261,2015-12-01
2016,1,ANCHOVETA,114.639,0,114.639,2,0,141255.35433070865,508,5,581163.3911674066,2016-01-01
2016,2,ANCHOVETA,1383.087,528.2739999999999,854.813,3,0.38195283449269635,97867,199,3,0,2016-02-01
2016,3,ANCHOVETA,30622.06000000004,672.4669999999999,29949.59300000004,4,0.021960214303022037,127338.44083311222,7538,10,8596.208356013714,2016-03-01
2016,4,ANCHOVETA,9916.19400000001,0,9916.19400000001,4,0,126219.08473697849,3859,10,11324.290070463578,2016-04-01
2016,5,ANCHOVETA,8370.931999999997,278.19,8092.741999999999,5,0.03323285865898804,118763.83984375,3072,6,14775.332560273107,2016-05-01
2016,6,ANCHOVETA,5474.125,1048.6839999999997,4425.441000000001,4,0.1915710730025346,126083.38361735089,5164,4,15958.538790670445,2016-06-01
2016,7,ANCHOVETA,2900.6509999999994,133.798,2766.8529999999996,4,0.046126886688539925,168703.11886708296,13452,10,1189995.0019211378,2016-07-01
2016,8,ANCHOVETA,26.240000000000002,0,26.240000000000002,2,0,NA,NA,NA,NA,2016-08-01
2016,9,ANCHOVETA,13.100000000000001,0,13.100000000000001,2,0,292756.08695652173,1610,4,1833643.7646459576,2016-09-01
2016,10,ANCHOVETA,1918.8799999999997,1781.388,137.49200000000002,3,0.9283477862086218,NA,NA,NA,NA,2016-10-01
2016,11,ANCHOVETA,12210.441,515.844,11694.597000000003,3,0.042246140004279946,169152.25961538462,728,5,31703.82479607153,2016-11-01
2016,12,ANCHOVETA,972.131,376.138,595.9929999999999,3,0.38692110425446774,NA,0,1,NA,2016-12-01
2017,1,ANCHOVETA,46.971000000000004,0,46.971000000000004,2,0,NA,NA,NA,NA,2017-01-01
2017,2,ANCHOVETA,1341.0929999999998,603.615,737.478,4,0.45009182808351106,105499.5985533454,16590,4,2350,2017-02-01
2017,3,ANCHOVETA,13893.260000000004,170.201,13723.059000000003,5,0.012250616485979528,99408.7666981667,26455,12,1097047.9657040222,2017-03-01
2017,4,ANCHOVETA,6200.24,22.888,6177.352,4,0.003691470007612609,99140.17887522677,24805,12,1094112.7670455284,2017-04-01
2017,5,ANCHOVETA,8768.418,356.392,8412.026,5,0.040644960128497526,96129.76037227103,11497,10,9473.339798848368,2017-05-01
2017,6,ANCHOVETA,2075.8160000000003,0,2075.8160000000003,4,0,96532.85404339251,1014,7,1433418.6433186822,2017-06-01
2017,7,ANCHOVETA,1699.828,0,1699.828,3,0,89000,928,3,0,2017-07-01
2017,8,ANCHOVETA,93.338,0,93.338,1,0,88000,254,3,0,2017-08-01
2017,9,ANCHOVETA,18.044,0,18.044,3,0,NA,NA,NA,NA,2017-09-01
2017,10,ANCHOVETA,3043.841,1030.732,2013.109,3,0.33862872600769883,94962.6168224299,321,4,2309.4010767585028,2017-10-01
2017,11,ANCHOVETA,15477.358000000007,1087.67,14389.688000000007,4,0.07027491384511488,95999.7641025641,1755,3,4642.473514553781,2017-11-01
2017,12,ANCHOVETA,4618.351000000001,0,4618.351000000001,3,0,96971.45730416372,1417,3,4059.349742672259,2017-12-01
2018,1,ANCHOVETA,9.254,0,9.254,2,0,NA,0,1,NA,2018-01-01
2018,2,ANCHOVETA,2141.9160000000006,380.427,1761.4890000000007,3,0.17761060657840919,215570,121.664,3,93341.37272042518,2018-02-01
2018,3,ANCHOVETA,15468.492000000004,540.303,14928.189000000004,4,0.03492926136561986,120374.03805320874,3240.594,10,31321.818969380864,2018-03-01
2018,4,ANCHOVETA,11899.626999999997,0,11899.626999999997,4,0,109095.30056680858,13465.216,13,31752.08757280014,2018-04-01
2018,5,ANCHOVETA,7508.4490000000005,0,7508.4490000000005,4,0,102365.06281402204,7278.152,10,27787.78545351656,2018-05-01
2018,6,ANCHOVETA,5597.892,0,5597.892,3,0,105661.55236187535,13065.317000000001,9,27570.819599734627,2018-06-01
2018,7,ANCHOVETA,16.051000000000002,0,16.051000000000002,2,0,112570.2083195133,6286.161,8,25403.125984568458,2018-07-01
2018,8,ANCHOVETA,0.7150000000000001,0,0.7150000000000001,3,0,112427,2057.8289999999997,2,0,2018-08-01
2018,9,ANCHOVETA,98.48400000000001,0,98.48400000000001,2,0,118795.03755693478,724.0740000000001,3,1227.4466722971445,2018-09-01
2018,10,ANCHOVETA,1658.6150000000005,475.379,1183.2359999999999,3,0.2866120226815746,121299.97896639457,25201.337999999996,9,12991.162075041633,2018-10-01
2018,11,ANCHOVETA,15864.485000000032,0,15864.485000000032,4,0,115111.33477840731,16429.378,10,25422.556773463995,2018-11-01
2018,12,ANCHOVETA,1416.973,0,1416.973,4,0,143415.11765668952,335.935,8,41806.71849602304,2018-12-01
2019,1,ANCHOVETA,199.34,0,199.34,1,0,116702,13129.710000000003,4,746787.7620122333,2019-01-01
2019,2,ANCHOVETA,92.64099999999999,0,92.64099999999999,4,0,106035.91032751281,10005.41,6,10077.59694900856,2019-02-01
2019,3,ANCHOVETA,31798.80000000004,0,31798.80000000004,3,0,113320.96776431485,45491.200000000004,9,25620.73675972475,2019-03-01
2019,4,ANCHOVETA,44711.911000000015,0,44711.911000000015,4,0,120323.42926148164,43394.17999999999,10,25019.93555724892,2019-04-01
2019,5,ANCHOVETA,26871.669,0,26871.669,4,0,124274.84902317096,44640.35999999999,13,35495.48532126738,2019-05-01
2019,6,ANCHOVETA,13108.639999999996,0,13108.639999999996,4,0,120615.0541169778,13078.890000000003,13,408579.36477973,2019-06-01
2019,7,ANCHOVETA,4331.212000000001,57.192,4274.020000000001,4,0.013204618014541885,118222.14106764543,8326.36,13,392337.28663135803,2019-07-01
2019,8,ANCHOVETA,106.595,0,106.595,3,0,124210.31523551248,3598.96,5,663713.6851961636,2019-08-01
2019,9,ANCHOVETA,80.71900000000001,0,80.71900000000001,3,0,NA,0,1,NA,2019-09-01
2019,10,ANCHOVETA,104.166,101.438,2.728,3,0.9738110323906074,NA,0,1,NA,2019-10-01
2019,11,ANCHOVETA,28448.712000000003,505.0139999999999,27943.698000000004,3,0.017751735122489898,155409.73839114548,5044.209999999999,6,18661.058005018545,2019-11-01
2019,12,ANCHOVETA,8315.577999999998,0,8315.577999999998,3,0,152307.98041452654,2042.3300000000002,9,27735.507863386963,2019-12-01
2020,1,ANCHOVETA,35.725,0,35.725,2,0,120405,1155.645,2,0,2020-01-01
2020,2,ANCHOVETA,2591.6190000000006,0,2591.6190000000006,5,0,132549.90369292448,3534.9220000000005,4,9390.602128369263,2020-02-01
2020,3,ANCHOVETA,7767.468999999997,0,7767.468999999997,4,0,142572.87952603417,28344.571999999996,13,14581.209851407024,2020-03-01
2020,4,ANCHOVETA,53235.635999999984,0,53235.635999999984,4,0,149307.68291067705,41764.235,16,20175.780767626646,2020-04-01
2020,5,ANCHOVETA,41502.43499999997,5.041,41497.39399999997,3,1.2146275272764127e-4,148541.0481872512,32373.874,14,17826.575215449768,2020-05-01
2020,6,ANCHOVETA,13609.637,0,13609.637,3,0,148683.9572578053,17501.675000000003,12,15681.586005132378,2020-06-01
2020,7,ANCHOVETA,6638.683,0,6638.683,3,0,139757.82086920372,17843.297,11,22701.06043938757,2020-07-01
2020,8,ANCHOVETA,383.5760000000001,0,383.5760000000001,4,0,136135.830872271,3396.433,6,19883.243854227276,2020-08-01
2020,9,ANCHOVETA,214.77,0,214.77,3,0,NA,NA,NA,NA,2020-09-01
2020,10,ANCHOVETA,665.724,482.427,183.29700000000003,3,0.7246651765596553,148773.8008303575,1782.1239999999996,5,13198.50242641187,2020-10-01
2020,11,ANCHOVETA,35925.03799999997,538.307,35386.73099999997,3,0.01498417343358135,173200.17056052267,5701.160999999999,4,32498.469302414844,2020-11-01
2020,12,ANCHOVETA,6567.447,768.6700000000001,5798.777,3,0.11704243673378713,164946.11450319356,2939.5249999999996,5,66389.56433205448,2020-12-01
2021,1,ANCHOVETA,978.806,0,978.806,1,0,125170.8574994784,412.202,3,4354.953080497347,2021-01-01
2021,2,ANCHOVETA,1155.0919999999999,0,1155.0919999999999,4,0,125734.5815939746,5098.287,6,11335.179539822031,2021-02-01
2021,3,ANCHOVETA,56042.23800000011,0,56042.23800000011,4,0,138381.49480300682,22230.643000000004,9,23962.47185705181,2021-03-01
2021,4,ANCHOVETA,48236.96999999999,0,48236.96999999999,3,0,128696.237226454,33268.17,10,25420.956686254838,2021-04-01
2021,5,ANCHOVETA,41749.39,0,41749.39,3,0,133472.14993978705,28158.39,10,31458.775458261774,2021-05-01
2021,6,ANCHOVETA,15501.417000000009,0,15501.417000000009,4,0,132195.61350473893,15989.676000000003,8,32054.738374937868,2021-06-01
2021,7,ANCHOVETA,3353.3509999999983,0,3353.3509999999983,2,0,136144.68818265482,24124.106999999996,9,13944.800175852088,2021-07-01
2021,8,ANCHOVETA,52.107000000000006,0,52.107000000000006,2,0,144836.56183598653,1310.685,5,14485.975517720579,2021-08-01
2021,9,ANCHOVETA,16.188000000000002,0,16.188000000000002,2,0,150951,640.71,2,0,2021-09-01
2021,10,ANCHOVETA,338.657,0,338.657,3,0,158089.5579566615,25281.822000000004,4,2314.5972291812095,2021-10-01
2021,11,ANCHOVETA,7250.078000000003,0,7250.078000000003,3,0,160311.49134589653,16765.977000000003,8,5434.685843200664,2021-11-01
2021,12,ANCHOVETA,536.807,0,536.807,3,0,170042.8874458818,7686.187000000001,8,5945.409201344225,2021-12-01
2022,1,ANCHOVETA,33.513000000000005,0,33.513000000000005,2,0,162288,728.936,2,0,2022-01-01
2022,2,ANCHOVETA,1048.1950000000002,0,1048.1950000000002,4,0,NA,NA,NA,NA,2022-02-01
2022,3,ANCHOVETA,91966.47199999982,0,91966.47199999982,3,0,160962.4592047712,43037.251000000004,11,20124.715001031127,2022-03-01
2022,4,ANCHOVETA,59670.838000000076,33.85,59636.98800000008,3,5.672787769462859e-4,169142.92622279236,62189.83,11,27322.98050659255,2022-04-01
2022,5,ANCHOVETA,23351.412000000004,0,23351.412000000004,3,0,169478.17453049222,45737.154,10,26007.711536730363,2022-05-01
2022,6,ANCHOVETA,15566.766000000005,0,15566.766000000005,3,0,174986.91362857158,24477.701,10,27210.35730419985,2022-06-01
2022,7,ANCHOVETA,1877.4179999999997,0,1877.4179999999997,3,0,188386.60382031594,27406.948,10,22380.20591703501,2022-07-01
2022,8,ANCHOVETA,1059.206,0,1059.206,3,0,191276.50406365836,9939.935,6,5716.483654019022,2022-08-01
2022,9,ANCHOVETA,23.488,0,23.488,2,0,190819.53037066234,1298.9180000000001,3,3558.7870592848535,2022-09-01
2022,10,ANCHOVETA,526.989,378.34800000000007,148.641,4,0.7179428792631346,191367.62198364877,14657.03,7,5950.969640879263,2022-10-01
2022,11,ANCHOVETA,22373.05500000001,521.786,21851.26900000001,4,0.02332207201922132,183953.65188624183,27760.252999999997,12,21713.604757051617,2022-11-01
2022,12,ANCHOVETA,1273.6409999999998,0,1273.6409999999998,3,0,181050.49383398445,6820.611999999999,10,16799.409505495525,2022-12-01
2023,1,ANCHOVETA,558.589,0,558.589,1,0,148850,29.142,2,0,2023-01-01
2023,2,ANCHOVETA,1039.8540000000003,0,1039.8540000000003,3,0,144828.755924464,201.91699999999997,4,19297.35539739405,2023-02-01
2023,3,ANCHOVETA,38083.561,0,38083.561,3,0,169944.3223537129,14479.523,8,18648.59495281845,2023-03-01
2023,4,ANCHOVETA,47399.75199999994,0,47399.75199999994,3,0,171984.04245276935,19307.857,7,26534.290931511532,2023-04-01
2023,5,ANCHOVETA,43375.229999999945,0,43375.229999999945,3,0,183919.72344907658,15161.403,7,31220.12324187871,2023-05-01
2023,6,ANCHOVETA,27267.95599999998,944.661,26323.29499999998,3,0.034643630787727565,194893.1523431382,11952.176,7,33264.52457556091,2023-06-01
2023,7,ANCHOVETA,6538.208,33.8,6504.407999999999,3,0.00516961222402224,231000,1811.776,2,0,2023-07-01
2023,8,ANCHOVETA,10.703999999999999,0,10.703999999999999,3,0,NA,NA,NA,NA,2023-08-01
2023,9,ANCHOVETA,249.94500000000002,0,249.94500000000002,3,0,NA,NA,NA,NA,2023-09-01
2023,10,ANCHOVETA,2219.705999999999,589.444,1630.261999999999,3,0.26555048281168775,209950.27838690535,2955.958,4,41139.09343110678,2023-10-01
2023,11,ANCHOVETA,24344.917999999983,0,24344.917999999983,3,0,217061.44391016895,7934.317,6,38464.420134283406,2023-11-01
2023,12,ANCHOVETA,5020.911999999998,0,5020.911999999998,3,0,195261.1678911931,713.337,5,32095.786938475274,2023-12-01
2024,1,ANCHOVETA,96.71600000000001,0,96.71600000000001,3,0,NA,NA,NA,NA,2024-01-01
2024,2,ANCHOVETA,3378.3089999999984,0,3378.3089999999984,4,0,NA,NA,NA,NA,2024-02-01
2024,3,ANCHOVETA,37704.742000000006,0,37704.742000000006,3,0,190314.25491173693,2156.111,5,20029.118482848913,2024-03-01
2024,4,ANCHOVETA,22415.663,360.381,22055.281999999996,3,0.016077195664478003,190487.85012883032,1303.653,5,12643.627517449253,2024-04-01
2024,5,ANCHOVETA,37413.006000000016,459.7759999999999,36953.23000000002,3,0.012289202316435084,190000,3197.828,3,80769.57060882109,2024-05-01
2024,6,ANCHOVETA,2877.019,0,2877.019,3,0,198602.75601753753,204.81799999999998,3,6481.334121922739,2024-06-01
2024,7,ANCHOVETA,6774.584999999996,0,6774.584999999996,3,0,NA,NA,NA,NA,2024-07-01
2024,8,ANCHOVETA,23.629,0,23.629,2,0,NA,NA,NA,NA,2024-08-01
2024,9,ANCHOVETA,49.579,0,49.579,3,0,NA,NA,NA,NA,2024-09-01
2024,10,ANCHOVETA,2569.7959999999994,595.778,1974.0179999999993,3,0.23183863621859485,NA,NA,NA,NA,2024-10-01
