ANIO,MES,NM_RECURSO,Q_MACRO,Q_INDUSTRIAL,Q_ARTESANAL,N_REGIONES_ACTIVAS,SHARE_INDUSTRIAL,PRECIO_W,Q_MUESTRA_PRECIO,N_TRANSACCIONES,PRECIO_SD,FECHA
2024,11,JUREL,34756.84799999999,22682.977999999992,12073.869999999995,3,0.6526189601542693,272174,6816.85,2,0,2024-11-01
2024,12,JUREL,113863.534,97661.015,16202.519000000002,5,0.8577023000181955,250715.78116240283,9557.599,3,86823.0881812743,2024-12-01
2012,1,SARDINA COMUN,16.880000000000003,0,16.880000000000003,2,0,NA,NA,NA,NA,2012-01-01
2012,2,SARDINA COMUN,34840.46299999999,18585.22,16255.242999999997,4,0.5334378019029198,67854.35493707379,18037,6,3224.9030993194197,2012-02-01
2012,3,SARDINA COMUN,246995.89999999973,14111.308999999996,232884.59099999972,5,0.05713175400887226,65604.61685965041,149149,18,7025.630016175276,2012-03-01
2012,4,SARDINA COMUN,190814.7750000001,23250.824000000004,167563.95100000012,6,0.12185022884103179,69712.71264616177,120329,20,8706.319543871567,2012-04-01
2012,5,SARDINA COMUN,60009.51300000002,17293.07399999999,42716.43900000003,5,0.2881722102960573,74127.29975388064,41037,16,10427.527671185213,2012-05-01
2012,6,SARDINA COMUN,31836.168999999998,18735.995000000003,13100.173999999999,5,0.5885128640949231,82294.26988974585,19319,14,13643.820804812929,2012-06-01
2012,7,SARDINA COMUN,43739.299000000035,8593.246,35146.053000000036,5,0.19646510567076056,77403.13395615439,26867,12,12658.689673201734,2012-07-01
2012,8,SARDINA COMUN,19686.011999999995,9553.973000000002,10132.039,5,0.48531784903920633,80633.6748782792,13761,11,10462.921545759926,2012-08-01
2012,9,SARDINA COMUN,1097.4330000000002,0,1097.4330000000002,4,0,84000,1092,2,0,2012-09-01
2012,10,SARDINA COMUN,50721.09699999997,14513.606,36207.49099999997,4,0.28614534894621874,82776.39929927343,34821,18,9432.248950353141,2012-10-01
2012,11,SARDINA COMUN,108437.95500000002,61749.652,46688.303000000014,5,0.5694468509665273,85450.21333333333,75000,16,10142.320576015465,2012-11-01
2012,12,SARDINA COMUN,60548.53400000001,16546.941000000003,44001.59300000001,5,0.27328392459510253,91322.45733174428,44471,13,7057.456504130387,2012-12-01
2013,1,SARDINA COMUN,381.685,0,381.685,3,0,NA,NA,NA,NA,2013-01-01
2013,2,SARDINA COMUN,12087.563000000004,1071.941,11015.622000000003,5,0.08868131649034629,95310.21925802788,7987.443,4,33453.40664765448,2013-02-01
2013,3,SARDINA COMUN,67779.91399999999,470.75,67309.16399999999,6,0.006945272901939652,108863.55015116195,47632.356,20,41446.495031038445,2013-03-01
2013,4,SARDINA COMUN,22539.18099999999,17.96,22521.22099999999,6,7.968346321013176e-4,128141.30206602972,19030.219999999998,14,80542.17496224168,2013-04-01
2013,5,SARDINA COMUN,19175.103000000003,5677.764999999999,13497.338,5,0.2961008866549504,124812.60928780187,17727.23,17,60130.037119623936,2013-05-01
2013,6,SARDINA COMUN,10071.040999999997,3301.308,6769.732999999998,4,0.3278020613757804,161448.7712422397,8552.335000000001,13,85048.0321220505,2013-06-01
2013,7,SARDINA COMUN,33626.899000000005,3569.8379999999997,30057.061,4,0.10616019038805806,151384.31118265612,16708.052,9,183413.79736730398,2013-07-01
2013,8,SARDINA COMUN,8.678,0,8.678,3,0,NA,NA,NA,NA,2013-08-01
2013,9,SARDINA COMUN,114.35099999999998,0,114.35099999999998,5,0,NA,NA,NA,NA,2013-09-01
2013,10,SARDINA COMUN,13120.516999999998,5716.905000000001,7403.611999999997,5,0.43572254050659753,119079.8659527451,6704.657999999999,10,41912.38280243415,2013-10-01
2013,11,SARDINA COMUN,34613.967000000004,18498.322000000004,16115.645000000006,5,0.5344178550814473,191597.8488072175,19840.709000000003,10,142093.98907358624,2013-11-01
2013,12,SARDINA COMUN,24428.419,16139.374000000003,8289.044999999998,4,0.6606802511451929,224452.74126580585,18518.48,9,152710.71239829395,2013-12-01
2014,1,SARDINA COMUN,43.975,0,43.975,3,0,NA,NA,NA,NA,2014-01-01
2014,2,SARDINA COMUN,16066.774000000009,83.224,15983.550000000008,4,0.005179882408254449,88498.77288236952,12444.132999999998,4,967.0617008926232,2014-02-01
2014,3,SARDINA COMUN,196372.08499999964,7321.98,189050.10499999963,5,0.037286256852647935,90363.32546164685,103939.565,18,22746.04136958623,2014-03-01
2014,4,SARDINA COMUN,119650.44299999997,10417.145,109233.29799999997,4,0.08706315445902697,92605.17740141449,63651.86000000001,18,23285.418816029665,2014-04-01
2014,5,SARDINA COMUN,48241.11200000004,18739.271,29501.841000000022,5,0.3884502289250709,95798.67498336907,29711.215000000004,14,6517.142571457471,2014-05-01
2014,6,SARDINA COMUN,42433.87700000003,17375.662000000004,25058.215000000022,4,0.4094761833805568,96635.35330349782,25408.871000000003,10,7181.574138802099,2014-06-01
2014,7,SARDINA COMUN,41888.491999999984,12038.920999999998,29849.570999999993,3,0.28740402017814354,96982.84241640715,25171.288,10,10268.045500483528,2014-07-01
2014,8,SARDINA COMUN,37.76800000000001,0,37.76800000000001,3,0,119060,25.4,2,0,2014-08-01
2014,9,SARDINA COMUN,0.631,0,0.631,2,0,NA,NA,NA,NA,2014-09-01
2014,10,SARDINA COMUN,32348.782000000025,1879.939,30468.843000000026,3,0.05811467646602579,106455.73647776646,14960.916,8,14763.80836466565,2014-10-01
2014,11,SARDINA COMUN,44138.743999999984,7019.79,37118.95399999998,4,0.1590391878844582,114335.69768920467,21201.617999999995,12,19952.955716338914,2014-11-01
2014,12,SARDINA COMUN,5792.637999999999,330.949,5461.6889999999985,4,0.05713269153018022,125058.10812310153,3866.5649999999996,10,21795.639243767193,2014-12-01
2015,1,SARDINA COMUN,208.757,0,208.757,4,0,NA,NA,NA,NA,2015-01-01
2015,2,SARDINA COMUN,17016.056000000008,146.542,16869.514000000006,4,0.008611983881576314,100000,146.542,2,0,2015-02-01
2015,3,SARDINA COMUN,79484.26,36244.96999999999,43239.29000000001,5,0.45600185495845325,119660.25043980067,20178.415964,11,13276.20621330438,2015-03-01
2015,4,SARDINA COMUN,102946.97500000006,4245.856,98701.11900000008,4,0.04124313511883178,112502.83501309165,34631.668999999994,8,10705.17665164182,2015-04-01
2015,5,SARDINA COMUN,71163.354,1373.631,69789.723,5,0.01930250505056296,114376.88936733769,22558.085,9,9185.691315543128,2015-05-01
2015,6,SARDINA COMUN,13037.400000000001,2241.71,10795.690000000002,4,0.17194455949805942,103816.5394888139,3730.031,4,12624.918336369547,2015-06-01
2015,7,SARDINA COMUN,12892.246000000006,1732.915,11159.331000000006,4,0.13441529117579662,110436.78163278924,4211.113000000001,9,10519.713007016875,2015-07-01
2015,8,SARDINA COMUN,4677.280000000002,1167.29,3509.9900000000016,4,0.24956598706940777,124018,883.565,2,0,2015-08-01
2015,9,SARDINA COMUN,33.949999999999996,0,33.949999999999996,4,0,NA,NA,NA,NA,2015-09-01
2015,10,SARDINA COMUN,34077.630999999994,24220.09799999999,9857.533,4,0.7107330318824098,127608.7068702433,10352.006000000001,5,1550.6025602971254,2015-10-01
2015,11,SARDINA COMUN,79735.07600000019,7047.602000000001,72687.47400000019,5,0.0883877253719553,126827.093405315,18390.613,12,11401.276742367963,2015-11-01
2015,12,SARDINA COMUN,23926.19099999999,1019.238,22906.95299999999,4,0.0425992586952098,131003.75228373919,9137.208,9,19182.556154254078,2015-12-01
2016,1,SARDINA COMUN,239.86900000000003,0,239.86900000000003,3,0,117678,151,2,0,2016-01-01
2016,2,SARDINA COMUN,29493.965000000004,13750.242999999999,15743.722000000005,4,0.4662053067466513,118736.95757394681,3347,4,12778.493507973988,2016-02-01
2016,3,SARDINA COMUN,40715.301000000014,13709.154,27006.147000000015,4,0.3367076667319737,120203.68639352554,5931,6,727.0880735280057,2016-03-01
2016,4,SARDINA COMUN,16313.857000000009,0,16313.857000000009,4,0,110484.04986449865,1845,9,352761.56747078395,2016-04-01
2016,5,SARDINA COMUN,26720.11800000001,3210.3749999999995,23509.74300000001,5,0.1201482343753122,106501.42575126124,4559,4,11547.005383792515,2016-05-01
2016,6,SARDINA COMUN,33770.975,18990.001999999997,14780.973,5,0.5623172561645021,118277.90096082778,5412,5,474151.87440312834,2016-06-01
2016,7,SARDINA COMUN,20547.013,9758.721000000001,10788.291999999998,4,0.4749459690320925,124710.61320629879,7557,10,12129.189250637397,2016-07-01
2016,8,SARDINA COMUN,71.38700000000003,0,71.38700000000003,2,0,NA,NA,NA,NA,2016-08-01
2016,9,SARDINA COMUN,208.07800000000003,0,208.07800000000003,4,0,NA,NA,NA,NA,2016-09-01
2016,10,SARDINA COMUN,28470.199000000004,17379.022,11091.177000000003,5,0.6104285396810889,121613.99881270407,10107,5,5525.161463704024,2016-10-01
2016,11,SARDINA COMUN,60041.66000000004,5718.536000000001,54323.12400000004,4,0.09524280308039447,121985.78898280385,20586,10,8869.195268518508,2016-11-01
2016,12,SARDINA COMUN,25501.561999999998,2666.308,22835.254,4,0.10455469355171264,119736.04076590488,8095,9,658.2887115679393,2016-12-01
2017,1,SARDINA COMUN,202.53199999999998,0,202.53199999999998,4,0,NA,NA,NA,NA,2017-01-01
2017,2,SARDINA COMUN,20605.559,8094.899000000001,12510.66,5,0.3928502497796833,100000,1090,2,0,2017-02-01
2017,3,SARDINA COMUN,169656.5179999997,500.524,169155.9939999997,5,0.002950219690351071,103741.60738341598,69778,12,7767.2177670584915,2017-03-01
2017,4,SARDINA COMUN,34265.107999999986,0,34265.107999999986,4,0,113334.56791679798,12692,12,16172.580853941425,2017-04-01
2017,5,SARDINA COMUN,30949.613000000027,47.353,30902.260000000028,5,0.0015300029761276808,108550.36991869919,9840,12,9269.308625046619,2017-05-01
2017,6,SARDINA COMUN,13014.722000000002,0,13014.722000000002,4,0,101313.07952796305,1949,10,15862.298048447385,2017-06-01
2017,7,SARDINA COMUN,12926.533999999996,0,12926.533999999996,4,0,97534.69526074402,5887,12,13688.082169437497,2017-07-01
2017,8,SARDINA COMUN,93.36199999999997,0,93.36199999999997,2,0,NA,NA,NA,NA,2017-08-01
2017,9,SARDINA COMUN,24.794999999999998,0,24.794999999999998,4,0,NA,NA,NA,NA,2017-09-01
2017,10,SARDINA COMUN,20624.767,11123.771,9500.996,4,0.5393404444278086,106444.96859400999,9616,12,6742.877191391062,2017-10-01
2017,11,SARDINA COMUN,28720.39000000003,2905.9799999999996,25814.41000000003,4,0.1011817736458313,133948.4129545097,12706,12,37982.84754781965,2017-11-01
2017,12,SARDINA COMUN,13904.765000000007,0,13904.765000000007,4,0,101519.72331098505,3878,11,6550.154331283833,2017-12-01
2018,1,SARDINA COMUN,25.075999999999997,0,25.075999999999997,5,0,NA,NA,NA,NA,2018-01-01
2018,2,SARDINA COMUN,15461.511,6917.638,8543.873,5,0.4474102175395406,174455.20454043007,2076.191,5,52345.844820768725,2018-02-01
2018,3,SARDINA COMUN,129505.82700000006,1228.394,128277.43300000006,4,0.009485241154438552,119354.67826756596,78509.517,17,13412.45958932567,2018-03-01
2018,4,SARDINA COMUN,76365.92200000002,0,76365.92200000002,4,0,125119.6159755057,53092.241,14,19473.143683624297,2018-04-01
2018,5,SARDINA COMUN,31355.127999999968,0,31355.127999999968,4,0,110376.62295306468,15940.599000000002,12,17733.954903381014,2018-05-01
2018,6,SARDINA COMUN,23661.932000000004,0,23661.932000000004,3,0,132146.44820132843,10406.319,10,17319.95361040747,2018-06-01
2018,7,SARDINA COMUN,1343.4790000000003,0,1343.4790000000003,4,0,102886.35594628593,1203.558,7,6322.755897775681,2018-07-01
2018,8,SARDINA COMUN,60.001,0,60.001,4,0,NA,NA,NA,NA,2018-08-01
2018,9,SARDINA COMUN,161.82000000000002,0,161.82000000000002,3,0,NA,NA,NA,NA,2018-09-01
2018,10,SARDINA COMUN,12456.342999999997,1986.486,10469.856999999996,4,0.15947585900613048,122040.81410032137,10809.938000000002,13,12927.454432430388,2018-10-01
2018,11,SARDINA COMUN,47184.33100000007,0,47184.33100000007,4,0,123933.49046643426,27431.604,17,18683.42517466626,2018-11-01
2018,12,SARDINA COMUN,7839.774000000001,0,7839.774000000001,4,0,142552.15706337342,4631.137000000001,16,31117.603395291655,2018-12-01
2019,1,SARDINA COMUN,68.83,0,68.83,3,0,NA,NA,NA,NA,2019-01-01
2019,2,SARDINA COMUN,12962.758,0,12962.758,5,0,116079,11544.529999999999,3,0,2019-02-01
2019,3,SARDINA COMUN,108830.06100000029,0,108830.06100000029,4,0,126954.42713754895,48141.11999999999,14,16217.931004475699,2019-03-01
2019,4,SARDINA COMUN,65829.34599999996,0,65829.34599999996,4,0,128188.26219219918,34151.55,15,20683.444421634835,2019-04-01
2019,5,SARDINA COMUN,32305.72100000002,0,32305.72100000002,4,0,122832.93002335352,13715.289999999999,15,27225.810277329543,2019-05-01
2019,6,SARDINA COMUN,14043.367000000007,0,14043.367000000007,4,0,125330.47122488466,4672.44,13,21178.579470716064,2019-06-01
2019,7,SARDINA COMUN,7664.082999999995,900.633,6763.449999999995,4,0.11751347160514841,118993.26413637224,2123.5999999999995,10,58838.73740015538,2019-07-01
2019,8,SARDINA COMUN,10.86,0,10.86,3,0,NA,NA,NA,NA,2019-08-01
2019,9,SARDINA COMUN,14.240999999999998,0,14.240999999999998,4,0,NA,NA,NA,NA,2019-09-01
2019,10,SARDINA COMUN,467.69100000000003,462.422,5.269000000000001,5,0.9887340145523433,NA,NA,NA,NA,2019-10-01
2019,11,SARDINA COMUN,47715.96300000003,2180.071,45535.89200000002,4,0.04568850470438998,141405.3869360046,17590.789999999997,9,47202.38060674954,2019-11-01
2019,12,SARDINA COMUN,30366.256999999994,0,30366.256999999994,4,0,142279.26261283853,15372.629999999997,14,49473.284478139765,2019-12-01
2020,1,SARDINA COMUN,78.443,0,78.443,3,0,NA,NA,NA,NA,2020-01-01
2020,2,SARDINA COMUN,6170.065,0,6170.065,5,0,124176,5300.462,2,0,2020-02-01
2020,3,SARDINA COMUN,35224.99100000004,0,35224.99100000004,5,0,138130.2926255104,18087.367,10,14477.397095702896,2020-03-01
2020,4,SARDINA COMUN,104305.04799999992,5.725,104299.3229999999,4,5.488708465960347e-5,150285.93167652714,48640.691999999995,12,24783.762446408335,2020-04-01
2020,5,SARDINA COMUN,37355.82299999999,45.374,37310.44899999999,4,0.001214643296709057,157932.2927612635,19107.644,11,19656.590392398815,2020-05-01
2020,6,SARDINA COMUN,8706.608999999997,0,8706.608999999997,4,0,149435.00907848997,4679.743,8,18300.47472257014,2020-06-01
2020,7,SARDINA COMUN,4312.121,0,4312.121,4,0,170707.4114135837,834.97,4,25475.003277723048,2020-07-01
2020,8,SARDINA COMUN,332.18399999999997,0,332.18399999999997,4,0,NA,NA,NA,NA,2020-08-01
2020,9,SARDINA COMUN,24.611000000000004,0,24.611000000000004,3,0,NA,NA,NA,NA,2020-09-01
2020,10,SARDINA COMUN,8246.539,3478.168,4768.371,4,0.4217730614018802,NA,NA,NA,NA,2020-10-01
2020,11,SARDINA COMUN,30231.040000000008,1163.963,29067.077000000005,4,0.038502248020577515,158105.35953720604,4921.499,6,27889.349599204827,2020-11-01
2020,12,SARDINA COMUN,27299.390999999992,2843.7300000000005,24455.660999999993,4,0.10416825781937777,169271.10800736642,4068.2039999999997,6,61298.95856429102,2020-12-01
2021,1,SARDINA COMUN,753.226,0,753.226,3,0,NA,NA,NA,NA,2021-01-01
2021,2,SARDINA COMUN,4135.686,0,4135.686,4,0,NA,NA,NA,NA,2021-02-01
2021,3,SARDINA COMUN,184713.50999999992,0,184713.50999999992,5,0,144425.82069892983,44265.95999999999,6,19629.152408259168,2021-03-01
2021,4,SARDINA COMUN,95610.4170000002,0,95610.4170000002,4,0,147596.76470616524,17259.547000000002,6,20160.30464716907,2021-04-01
2021,5,SARDINA COMUN,20628.11200000001,0,20628.11200000001,4,0,151221.00129293578,2971.5319999999992,6,26565.84941612069,2021-05-01
2021,6,SARDINA COMUN,5552.879000000003,0,5552.879000000003,4,0,176852.7157586326,394.55199999999996,4,34214.931652715604,2021-06-01
2021,7,SARDINA COMUN,1719.8900000000003,0,1719.8900000000003,4,0,144209,336.662,2,0,2021-07-01
2021,8,SARDINA COMUN,5.588000000000001,0,5.588000000000001,3,0,NA,NA,NA,NA,2021-08-01
2021,9,SARDINA COMUN,2.6029999999999998,0,2.6029999999999998,3,0,NA,NA,NA,NA,2021-09-01
2021,10,SARDINA COMUN,4915.9180000000015,0,4915.9180000000015,4,0,NA,NA,NA,NA,2021-10-01
2021,11,SARDINA COMUN,19248.929999999982,0,19248.929999999982,3,0,147465.73034421893,983.502,4,17912.292101608138,2021-11-01
2021,12,SARDINA COMUN,6931.9569999999985,0,6931.9569999999985,4,0,NA,NA,NA,NA,2021-12-01
2022,1,SARDINA COMUN,13.216999999999999,0,13.216999999999999,2,0,NA,NA,NA,NA,2022-01-01
2022,2,SARDINA COMUN,14733.465,0,14733.465,4,0,NA,NA,NA,NA,2022-02-01
2022,3,SARDINA COMUN,110846.89700000001,0,110846.89700000001,4,0,182376,19420.5,2,0,2022-03-01
2022,4,SARDINA COMUN,33162.710999999974,27.53,33135.180999999975,3,8.301492601132647e-4,185527,4983.149,2,0,2022-04-01
2022,5,SARDINA COMUN,10287.694000000001,0,10287.694000000001,3,0,197958,1262.83,2,0,2022-05-01
2022,6,SARDINA COMUN,12472.874,0,12472.874,3,0,186367,562.275,2,0,2022-06-01
2022,7,SARDINA COMUN,1201.3180000000002,0,1201.3180000000002,4,0,231917,163.366,2,0,2022-07-01
2022,8,SARDINA COMUN,24.739,0,24.739,3,0,NA,NA,NA,NA,2022-08-01
2022,9,SARDINA COMUN,0.36300000000000004,0,0.36300000000000004,2,0,NA,NA,NA,NA,2022-09-01
2022,10,SARDINA COMUN,7973.253000000001,5393.816999999999,2579.436000000001,5,0.6764888810125552,206435,1288.961,2,0,2022-10-01
2022,11,SARDINA COMUN,18881.94899999999,24.244,18857.704999999987,4,0.001283977623284546,186638.436469386,3188.148,4,36747.767283650486,2022-11-01
2022,12,SARDINA COMUN,14344.204,0,14344.204,4,0,140000,121.379,2,0,2022-12-01
2023,1,SARDINA COMUN,137.907,0,137.907,2,0,NA,NA,NA,NA,2023-01-01
2023,2,SARDINA COMUN,5676.290999999999,0,5676.290999999999,4,0,NA,NA,NA,NA,2023-02-01
2023,3,SARDINA COMUN,206754.27699999974,0,206754.27699999974,5,0,177881.75766877903,51485.673,4,19052.55888325765,2023-03-01
2023,4,SARDINA COMUN,101672.79099999997,0,101672.79099999997,3,0,186545.15640408322,24271.585,5,23004.347415216977,2023-04-01
2023,5,SARDINA COMUN,40972.838999999985,0,40972.838999999985,3,0,193971.28200244685,8526.848,5,31220.185777794468,2023-05-01
2023,6,SARDINA COMUN,8954.294999999998,638.999,8315.295999999998,4,0.07136229038690373,207218.04274874038,2324.934,5,33411.076007815136,2023-06-01
2023,7,SARDINA COMUN,2165.456,0,2165.456,4,0,231000,367.149,2,0,2023-07-01
2023,8,SARDINA COMUN,10.171,0,10.171,3,0,NA,NA,NA,NA,2023-08-01
2023,9,SARDINA COMUN,0.17300000000000001,0,0.17300000000000001,3,0,NA,NA,NA,NA,2023-09-01
2023,10,SARDINA COMUN,4059.0409999999993,322.181,3736.859999999999,4,0.07937367471774738,271000,207.792,2,0,2023-10-01
2023,11,SARDINA COMUN,26515.151000000023,0,26515.151000000023,3,0,246000,3306.15,2,0,2023-11-01
2023,12,SARDINA COMUN,13455.284999999996,0,13455.284999999996,4,0,222999.99999999997,766.363,2,0,2023-12-01
2024,1,SARDINA COMUN,0.048,0,0.048,1,0,NA,NA,NA,NA,2024-01-01
2024,2,SARDINA COMUN,5675.273999999992,0,5675.273999999992,3,0,NA,NA,NA,NA,2024-02-01
2024,3,SARDINA COMUN,63773.90400000001,0,63773.90400000001,3,0,190000,3112.291,3,0,2024-03-01
2024,4,SARDINA COMUN,10462.345000000001,128.686,10333.659000000001,4,0.012299919377539164,190000,498.119,3,0,2024-04-01
2024,5,SARDINA COMUN,9202.514,265.264,8937.249999999998,4,0.028825166688146307,190000,262.32,3,0,2024-05-01
2024,6,SARDINA COMUN,954.9939999999997,0,954.9939999999997,3,0,190000,2.792,2,0,2024-06-01
2024,7,SARDINA COMUN,13324.86200000001,0,13324.86200000001,3,0,NA,NA,NA,NA,2024-07-01
2024,8,SARDINA COMUN,73.35,0,73.35,2,0,NA,NA,NA,NA,2024-08-01
2024,9,SARDINA COMUN,49.934000000000005,0,49.934000000000005,3,0,NA,NA,NA,NA,2024-09-01
2024,10,SARDINA COMUN,2955.3580000000006,518.542,2436.8160000000007,5,0.17545826935349285,NA,NA,NA,NA,2024-10-01
2024,11,SARDINA COMUN,14975.000999999997,1640.0839999999998,13334.916999999996,4,0.10952146180157185,NA,NA,NA,NA,2024-11-01
2024,12,SARDINA COMUN,8168.041000000002,0,8168.041000000002,4,0,NA,NA,NA,NA,2024-12-01
